(-292.95,90.12)
(-292.95,90.95)
(-293.66,91.36)
(-292.95,91.77)
(-292.95,92.59)
(-292.24,92.18)
(-291.53,92.59)
(-291.53,91.77)
(-290.81,91.36)
(-290.10,91.77)
(-290.10,92.59)
(-289.39,92.18)
(-288.68,92.59)
(-288.68,93.42)
(-289.39,93.83)
(-288.68,94.24)
(-288.68,95.06)
(-289.39,95.47)
(-290.10,95.06)
(-290.10,95.88)
(-290.81,96.30)
(-290.10,96.71)
(-290.10,97.53)
(-289.39,97.12)
(-288.68,97.53)
(-288.68,98.35)
(-289.39,98.77)
(-288.68,99.18)
(-288.68,100.00)
(-287.96,99.59)
(-287.25,100.00)
(-287.25,99.18)
(-286.54,98.77)
(-285.82,99.18)
(-285.82,100.00)
(-285.11,99.59)
(-284.40,100.00)
(-284.40,99.18)
(-283.69,98.77)
(-284.40,98.35)
(-284.40,97.53)
(-283.69,97.12)
(-282.97,97.53)
(-282.97,96.71)
(-282.26,96.30)
(-281.55,96.71)
(-281.55,97.53)
(-280.83,97.12)
(-280.12,97.53)
(-280.12,98.35)
(-280.83,98.77)
(-280.12,99.18)
(-280.12,100.00)
(-279.41,99.59)
(-278.70,100.00)
(-278.70,99.18)
(-277.98,98.77)
(-277.27,99.18)
(-277.27,100.00)
(-276.56,99.59)
(-275.85,100.00)
(-275.85,99.18)
(-275.13,98.77)
(-275.85,98.35)
(-275.85,97.53)
(-275.13,97.12)
(-274.42,97.53)
(-274.42,96.71)
(-273.71,96.30)
(-274.42,95.88)
(-274.42,95.06)
(-275.13,95.47)
(-275.85,95.06)
(-275.85,94.24)
(-275.13,93.83)
(-275.85,93.42)
(-275.85,92.59)
(-275.13,92.18)
(-274.42,92.59)
(-274.42,91.77)
(-273.71,91.36)
(-272.99,91.77)
(-272.99,92.59)
(-272.28,92.18)
(-271.57,92.59)
(-271.57,91.77)
(-270.86,91.36)
(-271.57,90.95)
(-271.57,90.12)
(-270.86,89.71)
(-270.14,90.12)
(-270.14,89.30)
(-269.43,88.89)
(-268.72,89.30)
(-268.72,90.12)
(-268.00,89.71)
(-267.29,90.12)
(-267.29,90.95)
(-268.00,91.36)
(-267.29,91.77)
(-267.29,92.59)
(-266.58,92.18)
(-265.87,92.59)
(-265.87,91.77)
(-265.15,91.36)
(-264.44,91.77)
(-264.44,92.59)
(-263.73,92.18)
(-263.02,92.59)
(-263.02,93.42)
(-263.73,93.83)
(-263.02,94.24)
(-263.02,95.06)
(-263.73,95.47)
(-264.44,95.06)
(-264.44,95.88)
(-265.15,96.30)
(-264.44,96.71)
(-264.44,97.53)
(-263.73,97.12)
(-263.02,97.53)
(-263.02,98.35)
(-263.73,98.77)
(-263.02,99.18)
(-263.02,100.00)
(-262.30,99.59)
(-261.59,100.00)
(-261.59,99.18)
(-260.88,98.77)
(-260.16,99.18)
(-260.16,100.00)
(-259.45,99.59)
(-258.74,100.00)
(-258.74,99.18)
(-258.03,98.77)
(-258.74,98.35)
(-258.74,97.53)
(-258.03,97.12)
(-257.31,97.53)
(-257.31,96.71)
(-256.60,96.30)
(-255.89,96.71)
(-255.89,97.53)
(-255.17,97.12)
(-254.46,97.53)
(-254.46,98.35)
(-255.17,98.77)
(-254.46,99.18)
(-254.46,100.00)
(-253.75,99.59)
(-253.04,100.00)
(-253.04,99.18)
(-252.32,98.77)
(-251.61,99.18)
(-251.61,100.00)
(-250.90,99.59)
(-250.19,100.00)
(-250.19,99.18)
(-249.47,98.77)
(-250.19,98.35)
(-250.19,97.53)
(-249.47,97.12)
(-248.76,97.53)
(-248.76,96.71)
(-248.05,96.30)
(-248.76,95.88)
(-248.76,95.06)
(-249.47,95.47)
(-250.19,95.06)
(-250.19,94.24)
(-249.47,93.83)
(-250.19,93.42)
(-250.19,92.59)
(-249.47,92.18)
(-248.76,92.59)
(-248.76,91.77)
(-248.05,91.36)
(-247.33,91.77)
(-247.33,92.59)
(-246.62,92.18)
(-245.91,92.59)
(-245.91,91.77)
(-245.20,91.36)
(-245.91,90.95)
(-245.91,90.12)
(-245.20,89.71)
(-244.48,90.12)
(-244.48,89.30)
(-243.77,88.89)
(-244.48,88.48)
(-244.48,87.65)
(-245.20,88.07)
(-245.91,87.65)
(-245.91,86.83)
(-245.20,86.42)
(-245.91,86.01)
(-245.91,85.19)
(-246.62,85.60)
(-247.33,85.19)
(-247.33,86.01)
(-248.05,86.42)
(-248.76,86.01)
(-248.76,85.19)
(-249.47,85.60)
(-250.19,85.19)
(-250.19,84.36)
(-249.47,83.95)
(-250.19,83.54)
(-250.19,82.72)
(-249.47,82.30)
(-248.76,82.72)
(-248.76,81.89)
(-248.05,81.48)
(-248.76,81.07)
(-248.76,80.25)
(-249.47,80.66)
(-250.19,80.25)
(-250.19,79.42)
(-249.47,79.01)
(-250.19,78.60)
(-250.19,77.78)
(-249.47,77.37)
(-248.76,77.78)
(-248.76,76.95)
(-248.05,76.54)
(-247.33,76.95)
(-247.33,77.78)
(-246.62,77.37)
(-245.91,77.78)
(-245.91,76.95)
(-245.20,76.54)
(-245.91,76.13)
(-245.91,75.31)
(-245.20,74.90)
(-244.48,75.31)
(-244.48,74.49)
(-243.77,74.07)
(-243.06,74.49)
(-243.06,75.31)
(-242.34,74.90)
(-241.63,75.31)
(-241.63,76.13)
(-242.34,76.54)
(-241.63,76.95)
(-241.63,77.78)
(-240.92,77.37)
(-240.21,77.78)
(-240.21,76.95)
(-239.49,76.54)
(-238.78,76.95)
(-238.78,77.78)
(-238.07,77.37)
(-237.36,77.78)
(-237.36,76.95)
(-236.64,76.54)
(-237.36,76.13)
(-237.36,75.31)
(-236.64,74.90)
(-235.93,75.31)
(-235.93,74.49)
(-235.22,74.07)
(-235.93,73.66)
(-235.93,72.84)
(-236.64,73.25)
(-237.36,72.84)
(-237.36,72.02)
(-236.64,71.60)
(-237.36,71.19)
(-237.36,70.37)
(-236.64,69.96)
(-235.93,70.37)
(-235.93,69.55)
(-235.22,69.14)
(-234.50,69.55)
(-234.50,70.37)
(-233.79,69.96)
(-233.08,70.37)
(-233.08,69.55)
